"Nacionalidade","Estado","Cidade","Bairro","Trabalha","Carteira Assinada","Tipo de Estabelecimento","Sexo","Escolaridade","Raça","Data de Nascimento","Pontuação","Percentual de Conclusão do Canal","Data de Conclusão do Canal"
"Brasil","Maranhão","São Luís","RECANTO DOS NOBRES","","","Servidor público fed","Feminino","Superior","Parda","01-12-1978","429","100.00","2019-01-25 00:09:15.025"
"Brasil","São Paulo","São Paulo","PARQUE SAVOY CITY","","","Guia de turismo","Masculino","Superior","Branca","18-12-1981","429","100.00","2019-02-16 13:20:59.636"
"Brasil","Rio Grande do Sul","Porto Alegre","RIO BRANCO","","","Organizo excursao","Feminino","Superior incompleto","Branca","13-11-1973","429","100.00","2019-11-22 21:04:30.147"
"Brasil","Rio de Janeiro","Macaé","RIVIERA","","","Gestor de Turismo Privado","Feminino","Superior","Branca","28-05-1979","429","100.00","2019-04-25 18:52:11.55"
"Brasil","São Paulo","Guararema","VALE DOS EUCALIPTOS","","","Guia de turismo","Feminino","Superior","Branca","26-12-1982","429","100.00","2019-04-29 14:37:52.455"
"Brasil","Pará","Belém","NAZARE","","","SECRETARIA","Feminino","Superior","Parda","03-04-1989","429","100.00","2019-01-07 00:13:02.561"
"Brasil","Pernambuco","Recife","TORRE","","","Gestor de Turismo Público","Masculino","Superior","Branca","26-12-1979","429","100.00","2019-02-08 11:56:47.344"
"Brasil","Minas Gerais","Santana do Garambéu","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","10-03-1964","429","100.00","2019-01-25 13:44:06.79"
"Brasil","Ceará","Crato","MURITI","","","Gestor de Turismo Privado","Masculino","Superior","Branca","29-01-1980","429","100.00","2019-11-04 12:25:24.393"
"Brasil","Paraíba","Monteiro","CENTRO","","","Promotor de eventos ","Masculino","Superior","Branca","03-03-1990","429","100.00","2019-12-22 11:44:42.335"
"Brasil","Minas Gerais","Sem-Peixe","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","25-08-1992","429","100.00","2019-04-25 16:31:32.255"
"Brasil","Rio de Janeiro","Nova Iguaçu","CABUÇU","","","Tutor de Turismo","Feminino","Superior","Parda","31-05-1979","429","100.00","2019-01-15 14:18:49.188"
"Brasil","São Paulo","São Paulo","Pinheiros","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","31-08-1989","429","100.00","2019-04-29 17:35:05.397"
"Brasil","Rio de Janeiro","Macaé","GRANJA DOS CAVALEIROS","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","21-08-1976","429","100.00","2019-11-26 21:52:28.33"
"Brasil","São Paulo","Guarulhos","JD. FERRÃO","","","Gestor de Turismo Privado","Feminino","Superior","Parda","06-04-1999","429","100.00","2019-11-29 10:12:27.111"
"Brasil","São Paulo","Peruíbe","GUARAÚ","","","Garçom","Masculino","Superior incompleto","Branca","28-11-1970","429","100.00","2019-03-19 22:05:47.327"
"Brasil","Amazonas","Manaus","ADRIANÓPOLIS ","","","Instrutora deTurismo","Feminino","Superior","Parda","08-01-1986","429","100.00","2019-04-29 14:42:16.349"
"Brasil","Pernambuco","Olinda","SALGADINHO","","","ASSISTENTE TECNICO","Feminino","Superior","Branca","12-06-1965","429","100.00","2019-02-14 23:36:34.079"
"Brasil","Rio de Janeiro","Nova Iguaçu","METROPOLE","","","Estagiário ","Feminino","Superior incompleto","Parda","18-05-1965","429","100.00","2019-04-30 01:18:17.775"
"Brasil","Rio de Janeiro","Rio de Janeiro","JACAREPAGUA-ANIL","","","AGENTE DE VIAGEM","Feminino","Superior","Parda","04-08-1969","429","100.00","2019-03-16 17:04:36.656"
"Brasil","Rio Grande do Norte","Baía Formosa","CENTRO","","","ESTUDANTE","Feminino","Superior incompleto","Parda","12-04-1980","429","100.00","2019-11-21 21:19:40.945"
"Brasil","Mato Grosso","Cuiabá","ALVORADA","","","Servidor Público","Feminino","Superior","Parda","28-12-1963","429","100.00","2019-04-25 02:46:28.345"
"Brasil","São Paulo","São Paulo","TATUAPÉ","","","Técnico em Turismo","Feminino","Superior","Branca","05-11-1959","429","100.00","2019-04-20 11:07:37.606"
"Brasil","São Paulo","Ibitinga","TERRA BRANCA","","","Gestor de Turismo Privado","Feminino","Superior","Branca","29-06-1968","429","100.00","2019-01-22 17:27:13.966"
"Brasil","São Paulo","São Paulo","PERUS","","","Gestor de Turismo Privado","Feminino","Superior","Branca","21-04-1978","429","100.00","2019-02-11 15:18:30.545"
"Brasil","Santa Catarina","Pomerode","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","06-09-1978","429","100.00","2019-02-18 19:23:02.432"
"Brasil","Maranhão","Balsas","CENTRO","","","Gestor de projeto","Feminino","Superior","Parda","03-03-1971","429","100.00","2019-01-31 17:48:45.377"
"Brasil","Minas Gerais","Passos","JARDIM CANADÁ II","","","Gestor de Turismo Público","Feminino","Superior incompleto","Parda","30-12-1975","429","100.00","2019-11-02 15:25:24.676"
"Brasil","São Paulo","Guarujá","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","25-03-1981","429","100.00","2019-02-14 15:45:15.511"
"Brasil","São Paulo","Santos","EMBARÉ","","","TAE/Mec","Masculino","Superior","Parda","06-11-1951","429","100.00","2019-01-17 17:39:35.176"
"Brasil","Minas Gerais","Carmo do Cajuru","Centro","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","09-03-1981","429","100.00","2019-01-23 01:35:00.443"
"Brasil","Distrito Federal","Brasília","LAGO NORTE","","","servidor público ","Masculino","Superior","Parda","06-09-1979","429","100.00","2019-11-20 08:57:01.946"
"Brasil","Rio Grande do Norte","Goianinha","ESTAÇAO","","","Gestor de Turismo Público","Feminino","Medio","Parda","10-11-1993","429","100.00","2019-12-06 20:53:41.355"
"Brasil","Paraíba","João Pessoa","TORRE","","","bancária","Feminino","Superior","Parda","04-03-1981","429","100.00","2019-04-15 09:18:10.862"
"Brasil","Distrito Federal","Brasília","SANTA MARIA -DF","","","publico","Masculino","Superior","Preta","06-10-1964","429","100.00","2019-03-27 15:52:18.269"
"Brasil","São Paulo","São Paulo","VILA GU\ARANI","","","universidade","Masculino","Superior","Parda","22-12-1956","429","100.00","2019-10-26 12:28:01.405"
"Brasil","Tocantins","Filadélfia","CENTRO","","","Auxiliar adm","Feminino","Superior incompleto","Parda","07-08-1991","429","100.00","2019-10-30 17:13:00.592"
"Brasil","Rio de Janeiro","Rio das Ostras","ouro verde","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Preta","22-12-1963","429","100.00","2019-04-30 22:16:27.69"
"Brasil","Santa Catarina","Sombrio","CENTRO","","","Eventos","Feminino","Superior","Branca","18-07-1974","429","100.00","2019-05-01 00:36:14.134"
"Brasil","Roraima","Boa Vista","CENTRO","","","Turismo","Feminino","Superior incompleto","Parda","23-06-1968","429","100.00","2019-02-06 16:11:46.869"
"Brasil","Goiás","Chapadão do Céu","CENTRO","","","SOCIEDADE ECOLÓGICA ","Feminino","Superior incompleto","Preta","18-08-1977","429","100.00","2019-01-29 14:09:38.178"
"Brasil","Distrito Federal","Brasília","RIACHO FUNDO 1","","","estudante","Feminino","Superior","Preta","12-06-1994","429","100.00","2019-04-30 18:30:24.666"
"Brasil","Rio de Janeiro","Nova Friburgo","BRAUNES","","","Gestor de Turismo Público","Masculino","Superior","Branca","15-11-1965","429","100.00","2019-02-16 13:33:24.553"
"Brasil","Rio de Janeiro","Niterói","FONSECA","","","Turismóloga","Feminino","Superior","Branca","21-04-1971","429","100.00","2019-01-15 12:37:42.131"
"Brasil","Sergipe","Aracaju","CIDADE NOVA ","","","Graduanda em turismo","Feminino","Superior incompleto","Parda","28-08-1986","429","100.00","2019-04-27 20:47:33.96"
"Brasil","Rio Grande do Sul","Porto Alegre","PASSO D'AREIA","","","IFRS","Feminino","Superior incompleto","Branca","23-09-1962","429","100.00","2019-04-16 19:56:56.65"
"Brasil","Minas Gerais","Belo Horizonte","SERRA VERDE","","","Gestor de Turismo Público","Feminino","Medio","Amarela","08-01-1980","429","100.00","2019-11-14 20:39:49.754"
"Brasil","Ceará","Fortaleza","PRESIDENTEKENNEDY","","","ESTUDANTE","Feminino","Superior","Branca","04-06-1965","429","100.00","2019-02-09 22:41:33.243"
"Brasil","Mato Grosso","Cáceres","MONTE VERDE ","","","Gestor de Turismo Público","Feminino","Superior","Branca","14-04-1967","429","100.00","2019-03-20 15:59:24.374"
"Brasil","São Paulo","Fernandópolis","JARDIM PARAISO","","","Guia de Turismo","Feminino","Medio","Branca","21-01-1968","429","100.00","2019-02-16 23:22:55.398"
"Brasil","Paraná","São Miguel do Iguaçu","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","13-03-1975","429","100.00","2019-03-27 10:54:16.468"
"Brasil","Rio de Janeiro","Rio de Janeiro","RECREIO DOS BANDEIRANTES","","","Gestor de Turismo Privado","Feminino","Superior","Branca","18-07-1968","429","100.00","2019-05-02 02:07:34.746"
"Brasil","Rio Grande do Sul","Cachoeirinha","centro","","","estudante","Feminino","Superior incompleto","Branca","06-12-1994","429","100.00","2019-02-15 04:25:12.567"
"Brasil","São Paulo","Novo Horizonte","JARDIM ALVORADA","","","informal","Feminino","Medio","Branca","09-06-1969","429","100.00","2019-01-31 16:58:25.191"
"Brasil","São Paulo","Pindamonhangaba","BOSQUE","","","Biblioteca Municipal","Feminino","Superior","Branca","23-12-1965","429","100.00","2019-02-12 09:46:30.964"
"Brasil","Minas Gerais","Diamantina","VILA OPERARIA ","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","23-07-1988","429","100.00","2019-04-29 18:27:08.313"
"Brasil","Rio Grande do Sul","Porto Alegre","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Parda","09-08-1988","429","100.00","2019-04-30 01:20:59.131"
"Brasil","Maranhão","Formosa da Serra Negra","TRIZIDELA","","","Gestor de Turismo Público","Feminino","Superior","Branca","14-05-1977","429","100.00","2019-01-26 12:30:21.776"
"Brasil","Paraná","Guaratuba","CENTRO","","","Condutor Turístico","Masculino","Superior incompleto","Branca","16-08-1985","429","100.00","2019-01-07 18:43:35.78"
"Brasil","Minas Gerais","Belo Horizonte","PALMARES","","","Gestor de Turismo Privado","Masculino","Superior","Branca","26-04-1991","429","100.00","2019-02-05 18:41:33.582"
"Brasil","Ceará","Fortaleza","conjunto esperanca","","","recepção hospitalar","Masculino","Superior incompleto","Parda","01-09-1979","429","100.00","2019-03-30 05:00:03.657"
"Brasil","Minas Gerais","Alagoa","CENTRO","","","Serviços gerais","Feminino","Medio","Branca","11-10-1979","429","100.00","2019-03-04 20:53:47.454"
"Brasil","Rio de Janeiro","Rio de Janeiro","SANTA CRUZ","","","guia de turismo","Masculino","Medio","Parda","18-12-1965","429","100.00","2019-11-16 00:04:14.814"
"Brasil","Rio Grande do Sul","Candiota","VILA OPERÁRIA","","","Estudante","Masculino","Superior","Branca","02-04-1990","429","100.00","2019-11-21 00:28:12.528"
"Brasil","Mato Grosso","Cuiabá","DOUTOR FABIO LEITE","","","Gestor de Turismo Público","Masculino","Superior incompleto","Parda","24-05-1991","429","100.00","2019-11-24 13:44:45.888"
"Brasil","São Paulo","Espírito Santo do Pinhal","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","08-10-1970","429","100.00","2019-01-23 12:53:09.552"
"Brasil","Santa Catarina","Itá","PIONEIROS","","","Gestor de Turismo Privado","Masculino","Superior","Branca","11-02-1960","429","100.00","2019-02-18 10:50:26.197"
"Brasil","São Paulo","São Paulo","SANTANA ","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Parda","08-08-1983","429","100.00","2019-01-26 02:22:10.04"
"Brasil","Rio Grande do Norte","São Miguel de Touros","CENTRO","","","Formado na área","Masculino","Superior","Branca","24-04-1995","429","100.00","2019-04-23 16:23:48.406"
"Brasil","Rio de Janeiro","Tanguá","VILA CORTES","","","OSC","Masculino","Superior incompleto","Branca","10-06-1983","429","100.00","2019-02-01 16:08:30.677"
"Brasil","Santa Catarina","Itajaí","CORDEIROS","","","Gestor de Turismo Público","Masculino","Superior","Branca","06-11-1979","429","100.00","2019-02-14 16:35:50.695"
"Brasil","São Paulo","Bertioga","RIO DA PRAIA","","","Gestor de Turismo Público","Masculino","Superior","Branca","07-04-1977","429","100.00","2019-04-29 11:42:10.079"
"Brasil","Paraíba","João Pessoa","JARDIM SÃO PAULO","","","Estudante","Masculino","Medio","Parda","13-01-1989","429","100.00","2019-11-25 17:48:06.725"
"Brasil","Espírito Santo","Laranja da Terra","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","21-09-1977","429","100.00","2019-02-08 21:15:43.966"
"Brasil","Rio Grande do Sul","Jaguarão","CENTRO","","","Estudante","Masculino","Superior","Branca","03-08-1982","429","100.00","2019-02-23 13:25:51.769"
"Brasil","Amazonas","Manaus","COMPENSA","","","Gestor de Turismo Público","Masculino","Superior","Parda","16-05-1966","429","100.00","2019-04-29 08:52:44.062"
"Brasil","São Paulo","São Caetano do Sul","CENTRO ","","","Gestor Cultural","Masculino","Superior","Branca","08-04-1960","429","100.00","2019-12-09 21:57:26.707"
"Brasil","Rio de Janeiro","Rio de Janeiro","TANQUE","","","Aposentado Viajante","Masculino","Superior","Branca","06-02-1959","429","100.00","2019-04-28 20:51:39.759"
"Brasil","Mato Grosso","Nova Xavantina","TONETO","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Parda","03-01-1982","429","100.00","2019-02-24 17:04:02.796"
"Brasil","Paraíba","João Pessoa","BESSA","","","bacharel em direito","Masculino","Superior","Parda","10-12-1989","429","100.00","2019-03-03 09:57:29.895"
"Brasil","Bahia","Lençóis","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","10-12-1983","429","100.00","2019-05-01 14:26:07.759"
"Brasil","Rio de Janeiro","Rio de Janeiro","CIDADE NOVA","","","servidora pública","Feminino","Superior incompleto","Branca","20-03-1962","429","100.00","2019-02-10 22:25:40.991"
"Brasil","Rio Grande do Sul","Pelotas","PORTO","","","Bacharel em turismo","Masculino","Medio","Preta","02-10-1992","429","100.00","2019-03-17 20:40:43.106"
"Brasil","Rio de Janeiro","Rio de Janeiro","INHAUMA","","","Gestor de Turismo Privado","Masculino","Superior","Parda","30-03-1971","429","100.00","2019-01-20 17:19:57.945"
"Brasil","Espírito Santo","Vila Velha","Praia de Gaivotas","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Parda","13-10-1970","429","100.00","2019-04-29 23:23:29.263"
"Brasil","Rio Grande do Sul","Canoas","MARECHAL RONDOM","","","militar da reserva","Masculino","Superior","Parda","01-04-1967","429","100.00","2019-12-23 17:23:46.148"
"Brasil","Distrito Federal","Brasília","SÃO SEBASTIÃO","","","Gestor de Turismo Privado","Masculino","Superior","Parda","15-09-1973","429","100.00","2019-04-30 12:26:04.808"
"Brasil","Distrito Federal","Brasília","ASA NORTE","","","Gestor de Turismo Privado","Masculino","Superior","Branca","30-04-1974","429","100.00","2019-02-01 10:39:53.938"
"Brasil","Rio de Janeiro","Parati","VILA COLONIAL","","","Turismólogo","Masculino","Superior","Branca","25-09-1985","429","100.00","2019-11-08 19:18:43.984"
"Brasil","Mato Grosso","Sorriso","SÃO JOSE 2","","","Gestor de Turismo Público","Masculino","Superior incompleto","Parda","04-02-1977","429","100.00","2019-12-05 20:48:09.573"
"Brasil","São Paulo","Taubaté","JARDIM DOS PASSAROS","","","Gestor de Turismo Privado","Masculino","Superior","Branca","30-11-1972","429","100.00","2019-04-11 12:13:32.872"
"Brasil","Rio de Janeiro","Cabo Frio","JACARE","","","guia de turismo","Masculino","Medio","Parda","19-05-1961","429","100.00","2019-02-04 20:35:17.506"
"Brasil","Rio Grande do Sul","Santa Maria","Nonoai","","","Gestor de Turismo Público","Masculino","Superior","Branca","01-05-1989","429","100.00","2019-01-23 13:44:49.575"
"Brasil","Rio de Janeiro","Rio de Janeiro","BARRA DA TIJUCA","","","Empreendedor","Masculino","Superior","Branca","18-07-1957","429","100.00","2019-02-18 15:11:09.981"
"Brasil","Goiás","Goiânia","JARDIM GARDENIA","","","DESEMPREGADA","Feminino","Superior","Branca","28-07-1988","429","100.00","2019-12-19 21:02:53.259"
"Brasil","Paraná","Ribeirão Claro","CENTRO","","","Funcionalismo Públic","Masculino","Superior incompleto","Parda","05-08-1966","429","100.00","2019-01-25 10:12:17.044"
"Brasil","Minas Gerais","Manhumirim","CENTRO","","","Bacharel em Turismo ","Masculino","Superior","Branca","26-03-1980","429","100.00","2019-01-11 08:33:59.958"
"Brasil","Paraná","Mandirituba","JARDIM MATA VERDE ","","","Guia de Turismo ","Masculino","Medio","Branca","28-07-1962","429","100.00","2019-02-11 20:04:04.681"
"Brasil","Minas Gerais","Grão Mogol","BOM GOSTO","","","Gestor de Turismo Público","Feminino","Superior","Parda","11-07-1986","429","100.00","2019-04-30 16:50:02.737"
"Brasil","Bahia","Paramirim","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","20-05-1978","429","100.00","2019-01-10 20:34:59.717"
"Brasil","Minas Gerais","Ouro Branco","AMALIA RODRIGUES","","","Estudante de Turismo","Feminino","Superior incompleto","Branca","27-01-1997","429","100.00","2019-02-05 20:59:52.9"
"Brasil","São Paulo","Iguape","JARDIM AMERICA","","","Gestor de Turismo Privado","Feminino","Superior","Branca","25-09-1987","429","100.00","2019-04-06 17:38:03.934"
"Brasil","São Paulo","Poá","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","13-02-1982","429","100.00","2019-04-29 16:44:03.846"
"Brasil","Paraíba","Campina Grande","CATOLÉ","","","Gestor de Turismo Público","Feminino","Superior","Parda","01-12-1982","429","100.00","2019-02-02 11:59:52.026"
"Brasil","Amazonas","Careiro","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","31-03-1981","429","100.00","2019-11-28 11:00:48.03"
"Brasil","Minas Gerais","São Lourenço","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","20-07-1976","429","100.00","2019-02-09 11:54:39.232"
"Brasil","São Paulo","São Paulo","CERQUEIRA CESAR","","","Gestor de Turismo Privado","Masculino","Superior","Branca","09-03-1990","429","100.00","2019-01-28 08:32:21.917"
"Brasil","Rio de Janeiro","Parati","CHÁCARA","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Branca","20-02-1970","429","100.00","2019-02-11 11:42:35.746"
