"Nacionalidade","Estado","Cidade","Bairro","Trabalha","Carteira Assinada","Tipo de Estabelecimento","Sexo","Escolaridade","Raça","Data de Nascimento","Pontuação","Percentual de Conclusão do Canal","Data de Conclusão do Canal"
"Brasil","Minas Gerais","Pouso Alegre","Centro","","","Gestor de Turismo Público","Masculino","Superior","Branca","09-03-1976","429","100.00","2018-11-21 15:11:35.547"
"Brasil","Minas Gerais","Ouro Preto","CACHOEIRA DO CAMPO","","","Chefe Depto.","Masculino","Superior","Parda","27-12-1979","429","100.00","2018-06-22 15:38:41.937"
"Brasil","Rio de Janeiro","Rio de Janeiro","TIJUCA","","","Gestor de Turismo Privado","Masculino","Superior","Branca","08-11-1969","429","100.00","2018-07-30 21:32:39.753"
"Brasil","Rio de Janeiro","São Gonçalo","MUTUÁ","","","Licenciado em Turism","Masculino","Superior","Branca","02-12-1964","429","100.00","2018-11-30 23:33:53.66"
"Brasil","Minas Gerais","Belo Horizonte","Pampulha","","","Gestor de Turismo Privado","Masculino","Medio","Branca","25-10-1972","429","100.00","2018-10-29 11:25:04.356"
"Brasil","São Paulo","Ilha Comprida","MEU RECANTO","","","Gestor de Turismo Público","Masculino","Superior","Branca","11-12-1980","429","100.00","2018-12-03 02:10:23.816"
"Brasil","São Paulo","Jundiaí","VIANELO","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","16-04-1980","429","100.00","2018-11-30 20:59:07.716"
"Brasil","Minas Gerais","Matozinhos","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Amarela","17-01-1978","429","100.00","2018-12-06 15:26:28.057"
"Brasil","Rio Grande do Norte","Tibau do Sul","PIPA","","","Gestor de Turismo Privado","Feminino","Superior","Branca","30-04-1971","429","100.00","2018-12-01 22:43:02.825"
"Brasil","Sergipe","Aracaju","JABOTIANA","","","Gestor público","Masculino","Superior","Parda","13-12-1966","429","100.00","2018-12-10 11:56:14.613"
"Brasil","Amazonas","Manaus","PONTA NEGRA","","","Assessor de Turismo","Masculino","Superior incompleto","Parda","20-02-1980","429","100.00","2018-08-22 12:42:27.75"
"Brasil","São Paulo","Capela do Alto","GUARAPIRANGA","","","Recepcionista","Masculino","Medio","Branca","05-12-1985","429","100.00","2018-08-28 15:03:17.13"
"Brasil","Bahia","Cairu","GAMBOA","","","ADVOGADO","Masculino","Superior","Branca","06-08-1965","429","100.00","2018-12-15 17:45:40.54"
"Brasil","São Paulo","Itanhaém","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","13-09-1976","429","100.00","2018-12-12 00:43:05.522"
"Brasil","Rio Grande do Sul","Bento Gonçalves","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","02-10-1981","429","100.00","2018-11-20 16:55:37.155"
"Brasil","São Paulo","São Simão","CENTRO","","","Autonomo","Masculino","Medio","Branca","22-09-1976","429","100.00","2018-11-30 21:06:42.56"
"Brasil","Bahia","Una","COMANDATUBA","","","Gestor de Turismo Privado","Masculino","Medio","Parda","24-02-1971","429","100.00","2018-12-13 01:28:29.167"
"Brasil","São Paulo","São Paulo","MORUMBI","","","Gestor de Turismo Público","Masculino","Superior","Branca","04-06-1982","429","100.00","2018-09-04 19:18:30.649"
"Brasil","Rio de Janeiro","Miguel Pereira","FUTURISTA","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Parda","18-09-1992","429","100.00","2018-09-19 15:47:45.847"
"Brasil","Minas Gerais","Barbacena","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","03-03-1974","429","100.00","2018-11-22 01:53:27.775"
"Brasil","São Paulo","Capivari","JARDIM ELISA","","","Professor","Masculino","Superior","Branca","01-07-1976","429","100.00","2018-12-12 10:33:28.655"
"Brasil","Alagoas","Maceió","POCO","","","Gestor de Turismo Público","Masculino","Superior","Parda","06-08-1990","429","100.00","2018-08-27 13:15:28.343"
"Brasil","Sergipe","Aracaju","ATALAIA","","","Gestor de Turismo Privado","Masculino","Superior","Parda","25-08-1970","429","100.00","2018-10-12 22:24:15.741"
"Brasil","São Paulo","São Paulo","FREGUESIA DO Ó","","","Gestor de Turismo Público","Feminino","Superior incompleto","Parda","27-12-1966","429","100.00","2018-12-27 15:20:28.308"
"Brasil","Goiás","Goiânia","CENTRO","","","Estudante","Feminino","Superior","Preta","07-04-1977","429","100.00","2018-09-26 14:21:31.883"
"Brasil","São Paulo","Indiaporã","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","16-06-1970","429","100.00","2018-11-28 11:21:26.354"
"Brasil","Rio Grande do Sul","Porto Alegre","PRAIA DE BELAS","","","Gestor de Turismo Público","Feminino","Superior","Branca","05-08-1963","429","100.00","2018-12-10 16:59:54.722"
"Brasil","Alagoas","Penedo","dom constantino","","","Gestor de Turismo Privado","Feminino","Superior","Preta","11-04-1991","429","100.00","2018-12-26 11:34:47.223"
"Brasil","Santa Catarina","Campos Novos","SR BOM JESUS","","","Gerente de Projetos","Feminino","Superior","Branca","22-02-1990","429","100.00","2018-08-01 21:12:51.438"
"Brasil","Minas Gerais","Lima Duarte","BARREIRA","","","Supervisora PHC","Feminino","Superior incompleto","Branca","17-12-1970","429","100.00","2018-10-10 16:20:11.242"
"Brasil","Minas Gerais","Belo Horizonte","HORTO","","","Gestor de Turismo Privado","Feminino","Superior","Amarela","20-08-1986","429","100.00","2018-07-16 00:31:52.538"
"Brasil","Goiás","Goiânia","OESTE","","","Produtora de eventos","Feminino","Superior","Branca","04-12-1967","429","100.00","2018-11-05 15:09:49.06"
"Brasil","Rio de Janeiro","São Pedro da Aldeia","BALNEÁRIO SÃO PEDRO","","","Gestor de Turismo Público","Feminino","Superior","Preta","18-08-1968","429","100.00","2018-12-18 22:48:40.063"
"Brasil","Santa Catarina","Lages","COPACABANA ","","","Guia de Turismo","Feminino","Superior","Branca","03-01-1975","429","100.00","2018-10-31 18:19:40.953"
"Brasil","Minas Gerais","Unaí","DIVINEIA","","","Gestor de Turismo Público","Feminino","Superior","Branca","07-09-1967","429","100.00","2018-09-13 17:53:10.871"
"Brasil","São Paulo","São José dos Campos","Itinga","","","TURISMÓLOGA","Feminino","Superior","Preta","03-06-1995","429","100.00","2018-12-14 22:57:29.273"
"Brasil","Rio de Janeiro","Rio de Janeiro","TAQUARA","","","Turismóloga","Feminino","Superior","Branca","09-06-1979","429","100.00","2018-11-20 23:37:52.897"
"Brasil","Santa Catarina","Joinville","América","","","Gestor de Turismo Público","Masculino","Superior","Branca","30-05-1981","429","100.00","2018-10-04 14:25:51.306"
"Brasil","São Paulo","Itapeva","CENTRO","","","Outros","Masculino","Medio","Branca","30-05-1983","429","100.00","2018-06-28 22:22:48.373"
"Brasil","São Paulo","Valinhos","JARDIM DO LAGO","","","Gestor de Turismo Público","Masculino","Superior","Branca","16-01-1989","429","100.00","2018-11-26 12:13:27.48"
"Brasil","Rio de Janeiro","Nova Iguaçu","SÃO BENEDITO ","","","Turismo","Feminino","Superior","Preta","12-07-1970","429","100.00","2018-11-29 21:19:52.2"
"Brasil","Santa Catarina","Monte Carlo","POR DO SOL","","","Gestor de Turismo Público","Feminino","Superior","Branca","","429","100.00","2018-12-11 16:29:43.297"
"Brasil","Minas Gerais","Diogo de Vasconcelos","CENTRO","","","Gestor de Turismo Público","Feminino","Superior incompleto","Branca","01-10-1969","429","100.00","2018-10-01 14:02:05.591"
"Brasil","Pernambuco","Recife","PARNAMIRIN","","","Gestor de Turismo Público","Feminino","Superior incompleto","Branca","06-08-1959","429","100.00","2018-11-04 01:33:41.822"
"Brasil","São Paulo","Guarulhos","VILA FÁTIMA","","","Aposentada","Feminino","Superior","Parda","31-08-1968","429","100.00","2018-09-01 14:26:38.544"
"Brasil","São Paulo","Jaguariúna","SANTA CRUZ","","","Gestor de Turismo Privado","Feminino","Superior","Preta","23-10-1974","429","100.00","2018-12-30 11:30:37.059"
"Brasil","Pernambuco","Paulista","JARDIM MARANGUAPE","","","Técnico em contabili","Feminino","Superior","Parda","01-08-1970","429","100.00","2018-11-12 18:47:04.753"
"Brasil","Bahia","Jandaíra","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Parda","09-03-1980","429","100.00","2018-09-25 16:19:21.035"
"Brasil","Minas Gerais","Oliveira","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Branca","27-06-1979","429","100.00","2018-12-18 13:52:38.068"
"Brasil","São Paulo","São Paulo","SAO PAULO ","","","Turismo","Feminino","Superior incompleto","Parda","23-11-1996","429","100.00","2018-06-27 20:45:54.935"
"Brasil","Bahia","Alagoinhas","ALAGOINHAS VELHA","","","Estudante de Turismo","Feminino","Superior","Branca","17-03-1974","429","100.00","2018-09-19 17:43:09.472"
"Brasil","Rio de Janeiro","Mesquita","JACUTINGA","","","guia de turismo","Masculino","Superior","Preta","25-02-1956","429","100.00","2018-12-19 22:01:30.457"
"Brasil","Rio Grande do Sul","Cidreira","CENTRO","",""," Guia de Turismo","Masculino","Medio","Branca","21-07-1974","429","100.00","2018-08-20 20:30:41.387"
"Brasil","Paraná","Campo Magro","JD NOVOS HORIZONTES","","","Gestor de Turismo Privado","Masculino","Superior","Branca","24-08-1969","429","100.00","2018-11-30 17:13:43.351"
"Brasil","Rio de Janeiro","Rio de Janeiro","COELHO NETO ","","","Estudante de turismo","Masculino","Superior incompleto","Preta","09-01-1986","429","100.00","2018-11-25 08:00:53.599"
"Brasil","São Paulo","Guarulhos","JARDIM SANTA MENA","","","professor de turismo","Masculino","Superior","Branca","14-09-1960","429","100.00","2018-10-01 23:49:51.187"
"Brasil","Rio de Janeiro","Rio de Janeiro","ANCHIETA","","","Agente de viagem","Feminino","Superior","Branca","19-04-1978","429","100.00","2018-12-27 00:36:53.882"
"Brasil","Mato Grosso","Nova Xavantina","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","06-03-1984","429","100.00","2018-11-09 21:58:07.018"
"Brasil","Bahia","Uruçuca","VENINA ALMEIDA","","","Estudante","Feminino","Superior incompleto","Preta","13-06-1996","429","100.00","2018-10-21 18:23:53.346"
"Brasil","Maranhão","São José de Ribamar","CRUZEIRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","06-01-1977","429","100.00","2018-07-11 12:33:39.716"
"Brasil","Rio Grande do Sul","Bagé","CASTRO ALVES","","","Gestor de Turismo Público","Feminino","Superior","Branca","03-09-1983","429","100.00","2018-07-22 17:39:11.302"
"Brasil","Pernambuco","Recife","JARDIM SÃO PAULO","","","Estudante","Feminino","Superior incompleto","Branca","20-11-1988","429","100.00","2018-12-12 11:33:04.087"
"Brasil","Paraná","Guaratuba","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","05-06-1969","429","100.00","2018-10-05 18:43:30.906"
"Brasil","Rio de Janeiro","Niterói","SANTA ROSA","","","Coordenação Eventos ","Feminino","Superior","Branca","27-03-1961","429","100.00","2018-12-27 17:38:33.909"
"Brasil","Pernambuco","Paulista","CENTRO","","","AGENTE DE VIAGENS","Masculino","Superior incompleto","Preta","19-11-1993","429","100.00","2018-09-15 21:51:56.377"
"Brasil","Rio de Janeiro","Rio de Janeiro","VILA VALQUEIRE","","","Gestor de Turismo Privado","Feminino","Superior","Branca","30-04-1969","429","100.00","2018-08-11 18:09:38.176"
"Brasil","Mato Grosso","Cuiabá","CENTRO NORTE","","","Gestor de Turismo Público","Feminino","Superior","Branca","05-04-1968","429","100.00","2018-11-05 16:46:48.875"
"Brasil","Alagoas","Penedo","SANTA LUZIA","","","Letras - Portugues ","Feminino","Superior","Parda","23-07-1986","429","100.00","2018-11-28 03:09:22.707"
"Brasil","Espírito Santo","Cariacica","RIO BRANCO","","","Nenhum","Feminino","Medio","Parda","10-11-1981","429","100.00","2018-12-28 15:06:26.696"
"Brasil","Minas Gerais","Presidente Juscelino","CENTRO","","","Aux.adm. SETUR","Feminino","Superior","Parda","29-04-1975","429","100.00","2018-11-04 16:56:16.347"
"Brasil","Minas Gerais","Padre Paraíso","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","31-05-1974","429","100.00","2018-11-21 14:28:05.802"
"Brasil","Alagoas","Maceió","GRUTA/MACEIÓ-AL","","","Comércio Exterior","Feminino","Superior","Branca","06-09-1968","429","100.00","2018-08-06 21:05:04.239"
"Brasil","Rio de Janeiro","Petrópolis","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","11-05-1954","429","100.00","2018-12-03 02:13:02.495"
"Brasil","Rio Grande do Sul","Tramandaí","BARRA","","","Fotografa","Feminino","Superior","Branca","02-09-1960","429","100.00","2018-08-22 12:28:58.168"
"Brasil","Rio de Janeiro","Rio de Janeiro","MARACANÃ","","","Turismóloga","Feminino","Superior","Parda","31-05-1975","429","100.00","2018-12-21 10:53:51.814"
"Brasil","Rio de Janeiro","Rio de Janeiro","REALENGO","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Parda","30-09-1998","429","100.00","2018-11-11 14:38:34.676"
"Brasil","Alagoas","Maceió","FEITOSA","","","autonomo","Feminino","Superior","Parda","07-09-1979","429","100.00","2018-12-27 23:52:54.47"
"Brasil","São Paulo","São Paulo","VILA MARIANA - SP","","","ProjetosSustentaveis","Feminino","Superior","Branca","22-09-1963","429","100.00","2018-07-21 08:18:41.958"
"Brasil","Maranhão","Paço do Lumiar","MAIOBAO","","","setor privado","Feminino","Superior","Parda","14-11-1980","429","100.00","2018-10-04 14:10:05.406"
"Brasil","Rio de Janeiro","Angra dos Reis","JAPUIBA","","","Gestor de Turismo Privado","Feminino","Superior incompleto","Branca","19-06-1970","429","100.00","2018-08-28 18:43:06.162"
"Brasil","Amapá","Pedra Branca do Amaparí","CENTRO ","","","Estudante","Feminino","Medio","Parda","10-02-1985","429","100.00","2018-08-20 17:37:11.052"
"Brasil","Bahia","Salvador","ENGENHO VELHO DE BROTAS","","","Gestor de Turismo Privado","Feminino","Superior","Indigena","05-03-1973","429","100.00","2018-12-09 13:33:18.5"
"Brasil","Ceará","Fortaleza","LAGO JACAREY","","","Gestor de Turismo Privado","Feminino","Superior","Branca","12-08-1982","429","100.00","2018-12-06 15:07:38.064"
"Brasil","Rio de Janeiro","Magé","FRAGOSO","","","Gestor de Turismo Público","Feminino","Superior","Parda","19-08-1988","429","100.00","2018-07-27 13:34:24.043"
"Brasil","Rio de Janeiro","Rio de Janeiro","TIJUCA","","","Gestor de Turismo Privado","Feminino","Superior","Parda","25-11-1983","429","100.00","2018-08-27 06:32:06.426"
"Brasil","Distrito Federal","Brasília"," PLANALTINA","","","Gestor de Turismo Público","Feminino","Superior incompleto","Parda","30-08-1996","429","100.00","2018-06-26 17:46:45.697"
"Brasil","Mato Grosso","Várzea Grande","JARDIM AEROPORTO","","","Transporte aéreo","Feminino","Superior incompleto","Parda","31-07-1992","429","100.00","2018-08-18 21:33:05.177"
"Brasil","Rio Grande do Sul","Tramandaí","CENTRO","","","Office ","Feminino","Superior incompleto","Branca","07-07-1999","429","100.00","2018-12-01 16:48:17.981"
"Brasil","Rio de Janeiro","Rio das Ostras","ATLÂNTICO","","","Estudante","Feminino","Superior incompleto","Preta","03-08-1992","429","100.00","2018-11-30 14:21:53.413"
"Brasil","Rio Grande do Sul","Bento Gonçalves","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","10-12-1988","429","100.00","2018-12-27 10:28:53.689"
"Brasil","Rio de Janeiro","Nova Iguaçu","COMENDADOR SOARES","","","Gestor de Turismo Privado","Feminino","Superior","Parda","03-06-1986","429","100.00","2018-12-03 22:21:58.866"
"Brasil","São Paulo","São Paulo","São Paulo","","","Professora","Feminino","Superior","Parda","05-07-1979","429","100.00","2018-11-04 16:44:57.472"
"Brasil","Santa Catarina","Indaial","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","15-12-1987","429","100.00","2018-07-24 13:45:09.838"
"Brasil","Rio Grande do Sul","Carlos Barbosa","APARECIDA","","","Gestor de Turismo Privado","Feminino","Superior","Parda","27-01-1989","429","100.00","2018-11-19 16:17:41.745"
"Brasil","Santa Catarina","Abdon Batista","CENTRO","","","Gestor de Turismo Público","Masculino","Medio","Branca","07-08-1962","429","100.00","2018-10-26 16:29:15.433"
"Brasil","Sergipe","Aracaju","SIQUEIRA CAMPOS","","","Gestor de Turismo Privado","Masculino","Medio","Parda","04-10-1990","429","100.00","2018-12-13 00:39:13.427"
"Brasil","Pará","Belém","MAGUARI","","","estudante de turismo","Feminino","Superior incompleto","Preta","07-08-1987","429","100.00","2018-12-17 23:41:17.906"
"Brasil","São Paulo","Atibaia","CENTRO","","","Funcionaria pública","Feminino","Superior","Branca","08-03-1978","429","100.00","2018-12-12 11:09:11.376"
"Brasil","Rio de Janeiro","Macaé","LAGOA","","","Tutor curso turismo","Feminino","Superior","Branca","30-04-1989","429","100.00","2018-12-12 18:33:17.871"
"Brasil","São Paulo","Panorama","CENTRO","","","Gestor de Turismo Público","Feminino","Superior incompleto","Branca","07-06-1996","429","100.00","2018-10-30 09:59:54.783"
"Brasil","São Paulo","São Paulo","VILA OLÍMPIA","","","Estudante","Feminino","Superior incompleto","Branca","01-04-1998","429","100.00","2018-12-29 12:21:51.492"
"Brasil","Rio de Janeiro","Rio de Janeiro","PECHINCHA","","","Autônomo","Feminino","Superior incompleto","Branca","12-05-1989","429","100.00","2018-12-21 16:16:02.681"
"Brasil","São Paulo","Itu","Condomínio Terras de São José","","","Gestor de Turismo Privado","Feminino","Medio","Branca","11-03-1996","429","100.00","2018-12-11 14:55:17.243"
"Brasil","Pernambuco","Goiana","Centro","","","Gestor de Turismo Público","Feminino","Superior incompleto","Amarela","11-05-1998","429","100.00","2018-08-28 22:58:59.807"
"Brasil","Santa Catarina","Pomerode","CENTRO","","","Gestor de Turismo Público","Feminino","Superior incompleto","Branca","05-05-1998","429","100.00","2018-07-18 08:27:31.481"
"Brasil","Rio de Janeiro","São João de Meriti","JARDIM SANTA ROSA","","","Autônomo ","Masculino","Superior incompleto","Branca","16-04-1994","429","100.00","2018-08-29 23:43:05.0"
"Brasil","Paraná","Curitiba","TINGUI ","","","Guia de Turismo ","Masculino","Medio","Parda","09-08-1985","429","100.00","2018-12-05 16:35:41.318"
"Brasil","São Paulo","Rosana","CENTRO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Preta","21-01-1995","429","100.00","2018-12-30 23:00:32.396"
"Brasil","São Paulo","São Vicente","VILA FÁTIMA","","","Gestor de Turismo Privado","Masculino","Superior","Branca","14-05-1988","429","100.00","2018-08-30 15:54:38.528"
"Brasil","Rio Grande do Sul","Novo Hamburgo","CANUDOS","","","Gestor de Turismo Privado","Masculino","Medio","Branca","07-02-1984","429","100.00","2018-08-05 07:18:33.2"
"Brasil","Pará","Juruti","CENTRO","","","Iniciativa privada","Masculino","Superior incompleto","Parda","07-06-1987","429","100.00","2018-12-17 16:19:24.864"
"Brasil","Alagoas","Barra de São Miguel","MORADA DA BARRA ","","","HOSPEDAGEM ","Masculino","Medio incompleto","Parda","29-08-1987","429","100.00","2018-12-22 22:18:42.89"
"Brasil","Rio Grande do Sul","São Borja","BETTIM","","","PROFESSOR","Masculino","Superior","Parda","04-05-1983","429","100.00","2018-11-24 17:52:21.281"
"Brasil","Ceará","Fortaleza","JARDIM IRACEMA","","","Professor","Masculino","Superior","Parda","06-08-1988","429","100.00","2018-11-07 10:07:29.527"
"Brasil","Piauí","Parnaíba","NOSSA SENHORA DE FÁTIMA","","","Estudante","Masculino","Superior incompleto","Parda","26-07-1989","429","100.00","2018-09-17 23:31:24.521"
"Brasil","Paraná","Curitiba","BIGORRILHO","","","Eventos ","Masculino","Superior incompleto","Branca","31-07-1992","429","100.00","2018-07-10 21:20:59.143"
"Brasil","Bahia","Jacobina","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Branca","01-09-1981","429","100.00","2018-10-26 00:36:11.128"
"Brasil","Minas Gerais","Manhuaçu","CENTRO","","","Gestor de Turismo Público","Masculino","Superior incompleto","Branca","08-09-1990","429","100.00","2018-10-27 17:14:40.636"
"Brasil","Paraná","Curitiba","REBOUCAS","","","funcionária pública","Feminino","Superior","Branca","13-02-1957","429","100.00","2018-11-20 08:52:15.511"
"Brasil","São Paulo","Campinas","PARQUE INDUSTRIAL","","","GUIA/AGENTE TURISMO","Masculino","Superior","Branca","01-01-1960","429","100.00","2018-09-12 11:15:50.379"
"Brasil","Rio de Janeiro","Duque de Caxias","PARQUE PAULISTA","","","Gestor de Turismo Privado","Masculino","Medio","Parda","22-08-1974","429","100.00","2018-12-16 22:13:20.548"
"Brasil","Distrito Federal","Brasília","CEILANDIA","","","Gestor de Turismo Público","Feminino","Superior","Preta","10-10-1976","429","100.00","2018-07-11 16:02:30.891"
"Brasil","Bahia","Eunápolis","PEQUI","","","Graduanda de Turismo","Feminino","Superior incompleto","Branca","08-01-1999","429","100.00","2018-12-31 14:25:30.954"
"Brasil","Bahia","Cairu","GAMBOA","","","PROFESSORA ","Feminino","Superior","Branca","24-04-1968","429","100.00","2018-12-13 01:21:31.205"
"Brasil","Rio de Janeiro","Itaboraí","MANILHA","","","desempregada","Feminino","Superior","Branca","04-12-1989","429","100.00","2018-11-14 15:37:35.851"
"Brasil","Rio Grande do Sul","Carlos Barbosa","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","","429","100.00","2018-11-26 11:02:31.766"
"Brasil","São Paulo","Inúbia Paulista","CENTRO","","","Gestor de Turismo Privado","Feminino","Superior","Branca","03-10-1988","429","100.00","2018-12-31 13:28:50.329"
"Brasil","Rio de Janeiro","Rio de Janeiro","REALENGO","","","Estudante de turismo","Feminino","Superior incompleto","Parda","14-03-1993","429","100.00","2018-10-31 23:45:26.082"
"Brasil","Bahia","São Francisco do Conde","Caipe de Baixo","","","estudante de turismo","Feminino","Superior incompleto","Preta","08-09-1988","429","100.00","2018-12-11 09:47:23.787"
"Brasil","Rio de Janeiro","Miguel Pereira","PLANTE CAFÉ","","","Autonoma","Feminino","Superior","Branca","18-11-1964","429","100.00","2018-07-13 10:30:14.911"
"Brasil","Santa Catarina","Palhoça","GUARDA DO CUBATÃO","","","bióloga","Feminino","Superior","Branca","22-11-1978","429","100.00","2018-11-11 09:22:12.803"
"Brasil","Paraná","Campo Magro","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","01-05-1981","429","100.00","2018-12-06 16:26:04.926"
"Brasil","Santa Catarina","São Francisco do Sul","AGUA BRANCA","","","Gestor de Turismo Público","Feminino","Superior incompleto","Preta","21-09-1963","429","100.00","2018-09-21 15:09:45.832"
"Brasil","Pará","Castanhal","CENTRO","","","MESTRA EM TURISMO","Feminino","Superior","Preta","19-08-1986","429","100.00","2018-09-23 17:51:20.618"
"Brasil","Distrito Federal","Brasília","ASA NORTE","","","Gestor de Turismo Privado","Masculino","Superior","Branca","13-07-1952","429","100.00","2018-10-17 21:06:14.528"
"Brasil","Goiás","Goiânia","SETOR SUL","","","Estudante","Masculino","Superior incompleto","Branca","09-05-1994","429","100.00","2018-08-22 17:15:22.963"
"Brasil","São Paulo","Ubatuba","Pereque Açu","","","Gestor de Turismo Privado","Masculino","Superior","Branca","01-06-1996","429","100.00","2018-06-30 16:14:18.511"
"Brasil","Rio de Janeiro","Rio de Janeiro","BANGU","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Parda","22-08-1994","429","100.00","2018-12-07 19:58:19.49"
"Brasil","São Paulo","São Paulo","SAÚDE","","","Consultor júnior","Masculino","Superior","Branca","05-04-1991","429","100.00","2018-12-08 19:21:59.554"
"Brasil","Minas Gerais","Cataguases","HAIDÊE FAJARDO","","","Gestor de Turismo Público","Feminino","Superior","Branca","23-09-1962","429","100.00","2018-07-31 09:00:15.13"
"Brasil","Rio de Janeiro","Resende","CABRAL","","","Gestor de Turismo Público","Masculino","Superior incompleto","Parda","07-09-1997","429","100.00","2018-12-30 16:59:15.07"
"Brasil","São Paulo","São Paulo","JARDIM LAPENA","","","Professor ","Masculino","Superior","Branca","19-01-1985","429","100.00","2018-12-20 23:16:53.213"
"Brasil","São Paulo","Santa Cruz do Rio Pardo","CENTRO","","","Estudante","Masculino","Superior incompleto","Branca","23-06-1994","429","100.00","2018-08-05 19:32:02.537"
"Brasil","Santa Catarina","Sombrio","CENTRO","","","Gestor de Turismo Público","Feminino","Superior","Branca","03-02-1999","429","100.00","2018-10-29 12:31:45.452"
"Brasil","São Paulo","Mongaguá","PEDREIRA","","","Guia de Turismo","Feminino","Superior","Branca","17-04-1995","429","100.00","2018-10-28 19:53:47.464"
"Brasil","Rio de Janeiro","Duque de Caxias","NOSSA SENHORA DO CARMO","","","Atendimento","Feminino","Superior incompleto","Parda","15-07-1983","429","100.00","2018-12-14 21:40:07.396"
"Brasil","Alagoas","Maceió","PAJUÇARA","","","Operacional","Feminino","Superior","Branca","23-06-1986","429","100.00","2018-07-31 22:57:05.92"
"Brasil","Rio de Janeiro","Rio de Janeiro","REALENGO","","","Bacharel em Turismo","Feminino","Superior incompleto","Preta","25-07-1995","429","100.00","2018-11-22 17:09:08.543"
"Brasil","Rio de Janeiro","Rio de Janeiro","FLAMENGO","","","Gestor de Turismo Público","Feminino","Superior","Indigena","02-12-1971","429","100.00","2018-08-10 20:40:40.629"
"Brasil","Minas Gerais","Juiz de Fora","CENTRO","","","Hotelaria Hospitalar","Feminino","Superior","Parda","29-09-1957","429","100.00","2018-08-30 17:00:23.242"
"Brasil","Rio de Janeiro","Nova Friburgo","LUMIAR","","","Gestor de Turismo Privado","Masculino","Superior incompleto","Parda","08-04-1984","429","100.00","2018-12-04 19:54:34.338"
"Brasil","Minas Gerais","Nazareno","CENTRO","","","Gestor de Turismo Público","Masculino","Superior","Parda","04-05-1991","429","100.00","2018-09-20 07:49:20.051"
"Brasil","Paraná","Curitiba","CENTRO","","","Estudante de Turismo","Masculino","Superior incompleto","Parda","17-05-1984","429","100.00","2018-11-13 16:27:31.275"
"Brasil","Minas Gerais","Belo Horizonte","NOVA GAMELEIRA","","","Turismólogo","Masculino","Superior","Indigena","03-03-1980","429","100.00","2018-10-11 17:36:57.889"
"Brasil","Minas Gerais","Governador Valadares","VILA ISA","","","professora","Feminino","Medio","Branca","03-05-1970","429","100.00","2018-12-23 04:20:11.096"
"Brasil","Bahia","Saubara","CENTRO","","","ASSISTENTE DE TURISM","Masculino","Superior incompleto","Parda","18-04-1981","429","100.00","2018-10-17 11:47:11.447"
"Brasil","Paraná","Cambará","CENTRO ","","","Gestor de Turismo Privado","Masculino","Superior","Branca","04-10-1960","429","100.00","2018-12-16 18:51:21.438"
"Brasil","Santa Catarina","São João do Sul","QUERÊNCIA","","","Gestor de Turismo Público","Masculino","Superior incompleto","Branca","03-03-1999","429","100.00","2018-11-08 16:47:53.252"
"Brasil","São Paulo","Salto de Pirapora","ITINGA","","","estudante","Masculino","Superior","Branca","11-10-1985","429","100.00","2018-06-25 02:46:16.346"
"Brasil","Goiás","São Domingos","CENTRO","","","Gestor de Turismo Privado","Masculino","Superior","Branca","14-11-1983","429","100.00","2018-11-28 18:13:28.978"
"Brasil","Bahia","Porto Seguro","PARAGUAI","","","Gestor de Turismo Privado","Masculino","Medio","Preta","13-02-1998","429","100.00","2018-07-22 23:19:21.128"
"Brasil","Minas Gerais","Capitão Andrade","CENTRO","","","Funcionário Público","Masculino","Medio","Branca","14-03-1961","429","100.00","2018-12-03 16:53:02.675"
"Brasil","Espírito Santo","Fundão","SÃO JOSÉ","","","Gestor de Turismo Público","Feminino","Superior","Branca","27-11-1975","429","100.00","2018-10-27 22:43:51.6"
"Brasil","Minas Gerais","São Thomé das Letras","CENTRO ","","","Gestor de Turismo Público","Masculino","Superior incompleto","Branca","05-03-1962","429","100.00","2018-07-23 12:36:04.34"
